,Year,Country,AverageTemperature,Continent,temperature_difference,% temp difference
42164,1988,Yemen,26.783916666666663,Asia,0.17183333333333195,0.6415541665240595
42165,1988,Zambia,21.88508333333333,Africa,-0.42350000000000065,-1.9351080073566123
42166,1988,Zimbabwe,21.483,Africa,-0.8404999999999987,-3.9123958478797127
42168,1989,Afghanistan,14.125750000000002,Asia,-1.2632499999999975,-8.942887988248394
42170,1989,Albania,12.803833333333335,Europe,-0.24024999999999608,-1.876391184931565
42171,1989,Algeria,23.72433333333333,Africa,-0.09133333333333837,-0.3849774493136655
42172,1989,American Samoa,26.752666666666663,Oceania,-0.3367500000000021,-1.2587530215056524
42173,1989,Andorra,12.585083333333335,Europe,0.6111666666666675,4.856278265936532
42174,1989,Angola,22.12216666666667,Africa,-0.29016666666666424,-1.3116557299239717
42175,1989,Anguilla,26.84658333333333,Americas,-0.29133333333333766,-1.085178436734672
42178,1989,Argentina,15.543,Americas,0.7066666666666652,4.546526839520461
42179,1989,Armenia,9.785833333333333,Asia,1.1597500000000007,11.851315677424857
42180,1989,Aruba,28.13458333333333,Americas,-0.21533333333333715,-0.7653688372850869
42182,1989,Australia,21.86283333333333,Oceania,-0.7672500000000007,-3.5093804554152057
42183,1989,Austria,7.372416666666666,Europe,0.29024999999999945,3.936972272773507
42184,1989,Azerbaijan,12.445083333333336,Asia,0.8548333333333371,6.868843787037749
42185,1989,Bahamas,25.651666666666667,Americas,0.27983333333333604,1.0908972776297943
42186,1989,Bahrain,26.022500000000004,Asia,-0.6054999999999993,-2.326832548755881
42188,1989,Bangladesh,25.30475,Asia,-0.4049166666666686,-1.6001607076405362
42189,1989,Barbados,26.752166666666668,Americas,-0.2617500000000028,-0.9784254234859586
42190,1989,Belarus,8.116166666666667,Europe,1.6987499999999995,20.930447460829203
42191,1989,Belgium,10.921166666666666,Europe,0.4641666666666655,4.250156424069457
42192,1989,Belize,25.314916666666665,Americas,-0.19133333333333624,-0.7558126137751573
42193,1989,Benin,27.160416666666663,Africa,-0.43191666666666606,-1.5902431540998674
42194,1989,Bhutan,12.250333333333336,Asia,-0.40583333333333016,-3.312835024897255
42195,1989,Bolivia,21.156916666666667,Americas,-0.3099166666666626,-1.4648479811566555
42198,1989,Botswana,22.104166666666668,Africa,-0.1490000000000009,-0.6740810556079211
42199,1989,Brazil,24.871416666666665,Americas,-0.30591666666667194,-1.2299929303048893
42200,1989,British Virgin Islands,26.56041666666667,Americas,-0.2680833333333297,-1.0093340654168816
42201,1989,Bulgaria,11.101916666666666,Europe,0.34333333333333194,3.092559092649155
42202,1989,Burkina Faso,28.19825,Africa,-0.23749999999999716,-0.8422508489001876
42204,1989,Burundi,20.010916666666667,Africa,-0.627916666666664,-3.1378705789756296
42205,1989,Cambodia,26.962666666666667,Asia,-0.15408333333333246,-0.5714691919691393
42206,1989,Cameroon,24.21875,Africa,-0.45825000000000315,-1.8921290322580775
42207,1989,Canada,-5.073333333333333,Americas,-0.9481666666666673,18.689224704336414
42208,1989,Cape Verde,24.56758333333333,Africa,-0.05075000000000429,-0.2065730247514684
42209,1989,Cayman Islands,27.105666666666668,Americas,-0.15616666666666035,-0.5761402904681445
42210,1989,Central African Republic,25.31833333333333,Africa,-0.21566666666666734,-0.8518201566717163
42211,1989,Chad,26.84,Africa,-0.4802500000000016,-1.789307004470945
42212,1989,Chile,10.0245,Americas,0.2992499999999989,2.9851862935807163
42213,1989,China,7.23975,Asia,0.01891666666666758,0.26128894874363867
42214,1989,Christmas Island,26.28908333333333,Asia,-0.12741666666666873,-0.48467519787998975
42215,1989,Colombia,24.86358333333333,Americas,-0.3498333333333328,-1.407010922936153
42216,1989,Comoros,25.77775,Africa,-0.5513333333333321,-2.1387954081847025
42217,1989,Congo,24.605500000000003,Africa,-0.3121666666666627,-1.2686865402721452
42219,1989,Costa Rica,25.77775,Americas,-0.17483333333333206,-0.678233489475738
42220,1989,Croatia,12.096083333333333,Europe,0.10616666666666674,0.8776945705565858
42221,1989,Cuba,25.90341666666667,Americas,0.07866666666666688,0.30369224137099116
42222,1989,Curaçao,27.555666666666667,Americas,-0.227916666666669,-0.8271136003483941
42223,1989,Cyprus,19.08,Asia,0.0004999999999988347,0.0026205450733691547
42224,1989,Czech Republic,8.984,Europe,0.4607500000000009,5.128561887800545
42226,1989,Denmark,-18.78458333333333,Europe,-1.459583333333331,7.770112902868033
42228,1989,Djibouti,28.797,Africa,-0.7348333333333308,-2.551770439050355
42229,1989,Dominica,26.378666666666664,Americas,-0.28283333333333616,-1.0722048119692789
42230,1989,Dominican Republic,25.900583333333334,Americas,-0.21466666666666612,-0.8288101619332877
42231,1989,Ecuador,21.876416666666668,Americas,-0.25450000000000017,-1.163353230457457
42232,1989,Egypt,22.790000000000003,Africa,-0.44650000000000034,-1.959192628345767
42233,1989,El Salvador,25.20433333333333,Americas,-0.2694166666666682,-1.0689299459087784
42234,1989,Equatorial Guinea,25.13,Africa,-0.2795000000000023,-1.1122164743334753
42235,1989,Eritrea,26.6545,Africa,-0.5830833333333345,-2.1875605745121254
42236,1989,Estonia,7.180583333333334,Europe,1.4370000000000003,20.012301693223627
42237,1989,Ethiopia,22.856,Africa,-0.6630833333333293,-2.9011346400653184
42240,1989,Faroe Islands,7.12575,Europe,0.2367499999999998,3.3224572851980465
42242,1989,Fiji,25.44533333333333,Oceania,-0.47458333333333513,-1.8651095158247821
42243,1989,Finland,3.670333333333333,Europe,1.8138333333333327,49.41876305512668
42244,1989,France,13.930083333333334,Europe,0.3491666666666653,2.506565526647952
42246,1989,French Guiana,25.894,Americas,-0.3251666666666644,-1.2557606652763744
42247,1989,French Polynesia,26.43025,Oceania,-0.2511666666666663,-0.9503000034682468
42249,1989,Gabon,24.50808333333333,Africa,-0.2655833333333355,-1.0836560726563094
42250,1989,Gambia,27.827416666666668,Africa,-0.22816666666666308,-0.8199347765542845
42252,1989,Georgia,8.936583333333333,Asia,0.7302499999999998,8.171467469857047
42253,1989,Germany,9.679833333333333,Europe,0.4842500000000012,5.002668778732429
42254,1989,Ghana,27.001,Africa,-0.2432500000000033,-0.9008925595348442
42255,1989,Greece,14.878916666666669,Europe,-0.21291666666666487,-1.4309957602199859
42256,1989,Greenland,-19.368,Americas,-1.5045000000000002,7.767967781908304
42257,1989,Grenada,27.00066666666667,Americas,-0.3305833333333297,-1.2243524851238103
42258,1989,Guadeloupe,26.585166666666662,Americas,-0.2635833333333366,-0.9914676730758505
42259,1989,Guam,27.42708333333333,Oceania,-0.1669166666666726,-0.608583364982931
42260,1989,Guatemala,23.31008333333333,Americas,-0.3371666666666684,-1.4464412754137232
42261,1989,Guernsey,12.359416666666666,Europe,0.7571666666666665,6.126233034191203
42262,1989,Guinea,25.735,Africa,-0.19733333333332936,-0.7667897156919735
42264,1989,Guyana,26.11366666666667,Americas,-0.29558333333332953,-1.131910493866543
42265,1989,Haiti,26.656666666666663,Americas,-0.22875000000000512,-0.8581343003626554
42267,1989,Honduras,24.91633333333333,Americas,-0.3548333333333389,-1.424099319054458
42268,1989,Hong Kong,23.07625,Asia,0.23333333333333428,1.0111406027120275
42269,1989,Hungary,10.63375,Europe,0.40974999999999895,3.853297284589152
42270,1989,Iceland,1.3808333333333334,Europe,0.15441666666666687,11.18286059143031
42271,1989,India,24.162333333333333,Asia,-0.5654166666666676,-2.340074772028091
42272,1989,Indonesia,26.054,Asia,-0.19666666666666544,-0.7548425065888749
42273,1989,Iran,17.993083333333335,Asia,-0.5190833333333345,-2.8849048476961117
42274,1989,Iraq,22.338416666666664,Asia,0.2798333333333325,1.252699945161732
42275,1989,Ireland,10.29575,Europe,0.430416666666666,4.18052756396247
42277,1989,Israel,19.902,Asia,-0.1582499999999989,-0.7951462164606515
42278,1989,Italy,13.329166666666667,Europe,-0.17849999999999966,-1.3391684901531702
42279,1989,Jamaica,26.43841666666667,Americas,-0.297583333333332,-1.1255716901856778
42280,1989,Japan,12.91175,Asia,0.9440833333333334,7.311815465241608
42281,1989,Jersey,12.359416666666666,Europe,0.7571666666666665,6.126233034191203
42282,1989,Jordan,19.753666666666668,Asia,-0.05733333333333235,-0.2902414741566916
42283,1989,Kazakhstan,6.517,Asia,0.1393333333333331,2.1379980563653995
42284,1989,Kenya,24.021666666666665,Africa,-0.6385833333333366,-2.6583639769652536
42286,1989,Kiribati,26.684416666666667,Oceania,-0.24666666666666615,-0.9243847064297807
42287,1989,Kuwait,25.300166666666662,Asia,-0.296166666666668,-1.1706115242982644
42288,1989,Kyrgyzstan,3.3475833333333327,Asia,-0.9854166666666666,-29.436658285828088
42289,1989,Laos,23.81875,Asia,-0.17424999999999713,-0.7315665179742729
42290,1989,Latvia,7.599583333333332,Europe,1.4496666666666655,19.075607215307848
42291,1989,Lebanon,18.106583333333333,Asia,0.13633333333333297,0.7529489734396769
42292,1989,Lesotho,13.832833333333332,Africa,-0.14908333333333168,-1.077749798185465
42293,1989,Liberia,25.83908333333333,Africa,-0.114916666666673,-0.44473971922381017
42294,1989,Libya,22.655583333333336,Africa,-0.4589999999999925,-2.025990649839778
42295,1989,Liechtenstein,5.882583333333334,Europe,0.2397500000000008,4.0755903727104155
42296,1989,Lithuania,8.1175,Europe,1.4765833333333331,18.190124217226156
42297,1989,Luxembourg,10.594333333333331,Europe,0.4078333333333308,3.8495422080986463
42298,1989,Macau,22.82875,Asia,0.22475000000000023,0.9845041887970224
42299,1989,Macedonia,10.59025,Europe,-0.15133333333333354,-1.4289873547209324
42300,1989,Madagascar,22.93308333333333,Africa,-0.3218333333333341,-1.4033583214933336
42301,1989,Malawi,21.53683333333333,Africa,-0.43658333333333843,-2.027147290301136
42302,1989,Malaysia,26.10608333333333,Asia,-0.25141666666667106,-0.9630577802747293
42303,1989,Mali,28.77316666666667,Africa,-0.0074999999999967315,-0.026065952652633756
42304,1989,Malta,18.969416666666667,Europe,-0.38783333333333303,-2.044519028436121
42305,1989,Martinique,26.378666666666664,Americas,-0.28283333333333616,-1.0722048119692789
42306,1989,Mauritania,28.216,Africa,0.26200000000000045,0.9285511766373704
42307,1989,Mauritius,23.76008333333333,Africa,-0.3755000000000024,-1.5803816625222376
42308,1989,Mayotte,26.39108333333333,Africa,-0.5407500000000027,-2.048987505249574
42309,1989,Mexico,20.96516666666667,Americas,0.2290833333333353,1.0926854862430633
42310,1989,Moldova,10.511166666666666,Europe,1.5604999999999993,14.846116035327503
42311,1989,Monaco,10.0955,Europe,0.3409999999999993,3.377742558565691
42312,1989,Mongolia,0.6739166666666662,Asia,0.8372499999999996,124.23642883640413
42313,1989,Montenegro,10.554333333333334,Europe,-0.149166666666666,-1.4133215424943877
42314,1989,Montserrat,26.635666666666665,Americas,-0.2585000000000015,-0.9705032099816093
42315,1989,Morocco,18.53033333333333,Africa,0.3183333333333316,1.717903977262497
42316,1989,Mozambique,23.79625,Africa,-0.2889999999999979,-1.2144770709670554
42317,1989,Namibia,20.721083333333336,Africa,-0.3354166666666636,-1.6187216723707185
42318,1989,Nepal,15.03575,Asia,-0.5162499999999994,-3.433483530917975
42319,1989,Netherlands,10.932,Europe,0.3948333333333345,3.611720941578252
42321,1989,New Caledonia,23.167916666666667,Oceania,-0.6025833333333317,-2.6009387982662733
42322,1989,New Zealand,11.279833333333334,Oceania,0.18641666666666623,1.652654442293765
42323,1989,Nicaragua,26.15525,Americas,-0.36933333333333707,-1.4120810672172397
42324,1989,Niger,27.166083333333333,Africa,-0.6206666666666685,-2.284711634912413
42325,1989,Nigeria,26.376166666666663,Africa,-0.6616666666666688,-2.5085778196225212
42326,1989,Niue,25.484666666666666,Oceania,-0.4107499999999966,-1.6117534726763674
42328,1989,North Korea,8.203833333333334,Asia,0.8483333333333345,10.340694390833567
42329,1989,Northern Mariana Islands,27.42708333333333,Oceania,-0.1669166666666726,-0.608583364982931
42330,1989,Norway,1.4923333333333335,Europe,1.1033333333333335,73.93343756980121
42332,1989,Oman,26.674666666666667,Asia,-0.6021666666666619,-2.257447765670281
42333,1989,Pakistan,20.65,Asia,-1.1622500000000002,-5.628329297820825
42334,1989,Palau,27.6095,Oceania,-0.0974166666666676,-0.35283748951146376
42337,1989,Panama,26.526416666666663,Americas,-0.10175000000000622,-0.3835798904865511
42338,1989,Papua New Guinea,24.892,Oceania,-0.2747500000000045,-1.1037682789651475
42339,1989,Paraguay,23.372333333333334,Americas,-0.17158333333333076,-0.7341300968381309
42340,1989,Peru,20.017166666666668,Americas,-0.23291666666666444,-1.1635845898936634
42341,1989,Philippines,26.732166666666668,Asia,-0.4579166666666623,-1.7129799928924414
42342,1989,Poland,9.423416666666666,Europe,1.1430000000000007,12.129358601356557
42343,1989,Portugal,16.062083333333334,Europe,0.9626666666666654,5.993410983423686
42344,1989,Puerto Rico,25.617416666666667,Americas,-0.34399999999999764,-1.3428364166306035
42345,1989,Qatar,26.75325,Asia,-0.6229999999999976,-2.3286890377804474
42347,1989,Romania,9.67875,Europe,0.6004166666666695,6.20345258082572
42348,1989,Russia,-4.07325,Europe,0.25716666666666743,-6.313549786206775
42349,1989,Rwanda,19.187416666666667,Africa,-0.5973333333333315,-3.1131514143383803
42350,1989,Saint Barthélemy,26.84658333333333,Americas,-0.29133333333333766,-1.085178436734672
42352,1989,Saint Lucia,26.916,Americas,-0.26708333333332845,-0.9922846386288023
42353,1989,Saint Martin,26.84658333333333,Americas,-0.29133333333333766,-1.085178436734672
42356,1989,Samoa,26.47733333333333,Oceania,-0.3331666666666706,-1.2583089938563952
42357,1989,San Marino,14.268166666666666,Europe,-0.396250000000002,-2.7771612797720007
42359,1989,Saudi Arabia,25.479,Asia,-0.6628333333333316,-2.601488807776332
42360,1989,Senegal,28.27583333333333,Africa,-0.10075000000000145,-0.3563113377147793
42361,1989,Serbia,10.607416666666667,Europe,0.13125000000000142,1.2373417970131095
42362,1989,Seychelles,26.9445,Africa,-0.31874999999999787,-1.1829872515726692
42363,1989,Sierra Leone,26.362333333333336,Africa,-0.18258333333333,-0.692591702808287
42364,1989,Singapore,26.792333333333332,Asia,-0.2749166666666696,-1.026101994351629
42366,1989,Slovakia,8.72625,Europe,0.6425000000000001,7.362841999713508
42367,1989,Slovenia,10.528,Europe,0.11166666666666814,1.0606636271530028
42368,1989,Solomon Islands,26.99191666666667,Oceania,-0.28766666666666296,-1.0657511662442012
42369,1989,Somalia,26.858,Africa,-0.625,-2.327053391913024
42370,1989,South Africa,17.406166666666667,Africa,-0.22266666666666524,-1.2792401160508167
42373,1989,South Korea,12.951833333333331,Asia,0.725583333333331,5.602167003384317
42374,1989,Spain,15.045916666666663,Europe,0.8845833333333317,5.879225260452716
42375,1989,Sri Lanka,27.29125,Asia,-0.3221666666666607,-1.180476037802082
42376,1989,Sudan,26.73183333333333,Africa,-0.6602499999999978,-2.469901677774929
42377,1989,Suriname,26.358666666666668,Americas,-0.26583333333333314,-1.0085234457989776
42379,1989,Swaziland,19.227166666666665,Africa,-0.16983333333333306,-0.883298804642735
42380,1989,Sweden,4.409083333333333,Europe,1.3065833333333328,29.633899714604304
42381,1989,Switzerland,8.135916666666667,Europe,0.21133333333333404,2.597535618809608
42382,1989,Syria,18.60125,Asia,0.5192499999999995,2.791479067266982
42383,1989,Taiwan,22.18425,Asia,-0.137083333333333,-0.6179308894072733
42384,1989,Tajikistan,4.03625,Asia,-1.2800000000000002,-31.712604521523698
42385,1989,Tanzania,22.308000000000003,Africa,-0.6140833333333298,-2.752749387364756
42386,1989,Thailand,26.320916666666665,Asia,-0.07883333333333553,-0.29950831246379667
42388,1989,Togo,27.0725,Africa,-0.2809166666666627,-1.0376458275617793
42389,1989,Tonga,23.75366666666667,Oceania,-0.48891666666665756,-2.0582787218814955
42391,1989,Tunisia,20.74641666666667,Africa,-0.18283333333333118,-0.8812766863353808
42392,1989,Turkey,12.1755,Asia,0.553583333333334,4.546698971979254
42393,1989,Turkmenistan,15.6635,Asia,-0.29133333333333056,-1.8599504155095001
42395,1989,Uganda,22.96108333333333,Africa,-0.5526666666666706,-2.406971215789052
42396,1989,Ukraine,9.52375,Europe,1.7424166666666663,18.295489346808413
42397,1989,United Arab Emirates,27.58525,Asia,-0.5550000000000033,-2.0119447893348923
42398,1989,United Kingdom,9.5875,Europe,0.614416666666667,6.408518035636683
42400,1989,United States,8.873083333333334,Americas,-0.40225000000000044,-4.533373404585032
42401,1989,Uruguay,18.1005,Americas,0.9870000000000019,5.452888041766812
42402,1989,Uzbekistan,12.9655,Asia,-0.6300833333333351,-4.859691746044002
42403,1989,Venezuela,25.086250000000003,Americas,-0.46149999999999736,-1.83965319647216
42404,1989,Vietnam,23.886916666666668,Asia,-0.24058333333333337,-1.0071761738469107
42407,1989,Yemen,25.8945,Asia,-0.8894166666666621,-3.434770575476113
42408,1989,Zambia,21.644,Africa,-0.2410833333333322,-1.1138575740774914
42409,1989,Zimbabwe,21.43225,Africa,-0.05075000000000074,-0.23679268392259675
42411,1990,Afghanistan,14.993333333333332,Asia,0.8675833333333305,5.786460649177394
42413,1990,Albania,13.468666666666666,Europe,0.6648333333333305,4.936148096817284
42414,1990,Algeria,24.014416666666666,Africa,0.29008333333333525,1.2079549437317247
42415,1990,American Samoa,27.15625,Oceania,0.4035833333333372,1.4861526658995154
42416,1990,Andorra,12.455583333333337,Europe,-0.1294999999999984,-1.0396943806994055
42417,1990,Angola,22.466416666666664,Africa,0.3442499999999953,1.5322870803458286
42418,1990,Anguilla,27.09875,Americas,0.25216666666666754,0.9305472269631165
42421,1990,Argentina,15.155083333333332,Americas,-0.38791666666666735,-2.5596472030836788
42422,1990,Armenia,9.258083333333332,Asia,-0.527750000000001,-5.70042395384215
42423,1990,Aruba,28.243333333333336,Americas,0.10875000000000412,0.38504661867108736
42425,1990,Australia,22.35575,Oceania,0.49291666666666956,2.204876448639252
42426,1990,Austria,7.344,Europe,-0.02841666666666587,-0.38693718228030866
42427,1990,Azerbaijan,11.992,Asia,-0.4530833333333355,-3.778213253279982
42428,1990,Bahamas,25.99233333333333,Americas,0.3406666666666638,1.310642881875414
42429,1990,Bahrain,26.344583333333333,Asia,0.32208333333332817,1.2225789615195846
42431,1990,Bangladesh,25.28175,Asia,-0.022999999999999687,-0.09097471496237282
42432,1990,Barbados,26.94316666666667,Americas,0.1910000000000025,0.7088995973004998
42433,1990,Belarus,7.757416666666667,Europe,-0.3587499999999997,-4.6246065593142
42434,1990,Belgium,10.935333333333332,Europe,0.014166666666666217,0.1295494726574366
42435,1990,Belize,25.550333333333334,Americas,0.23541666666666927,0.9213839349780274
42436,1990,Benin,27.793833333333332,Africa,0.633416666666669,2.2789827479716807
42437,1990,Bhutan,12.205583333333337,Asia,-0.044749999999998735,-0.3666354878573226
42438,1990,Bolivia,21.326083333333333,Americas,0.16916666666666558,0.793238327087716
42441,1990,Botswana,22.94483333333333,Africa,0.8406666666666638,3.6638604188306614
42442,1990,Brazil,25.27491666666667,Americas,0.40350000000000463,1.596444432721524
42443,1990,British Virgin Islands,26.82166666666667,Americas,0.2612500000000004,0.9740259740259756
42444,1990,Bulgaria,11.597666666666669,Europe,0.4957500000000028,4.2745667231914695
42445,1990,Burkina Faso,28.80633333333333,Africa,0.6080833333333295,2.1109362524444726
42447,1990,Burundi,20.409333333333333,Africa,0.398416666666666,1.9521297445613084
42448,1990,Cambodia,27.25933333333333,Asia,0.2966666666666633,1.0883122600210202
42449,1990,Cameroon,24.889666666666667,Africa,0.6709166666666668,2.6955630850821635
42450,1990,Canada,-5.021916666666667,Americas,0.051416666666666444,-1.0238454773243901
42451,1990,Cape Verde,24.74533333333333,Africa,0.17774999999999963,0.7183172584729767
42452,1990,Cayman Islands,27.361416666666667,Americas,0.25574999999999903,0.9347103737927764
42453,1990,Central African Republic,25.71591666666667,Africa,0.39758333333333695,1.5460593471617912
42454,1990,Chad,27.619250000000005,Africa,0.7792500000000047,2.8214017397286475
42455,1990,Chile,9.83125,Americas,-0.19324999999999903,-1.9656706929434102
42456,1990,China,7.636,Asia,0.3962500000000002,5.189235201676273
42457,1990,Christmas Island,26.44933333333333,Asia,0.16024999999999778,0.6058753843827109
42458,1990,Colombia,25.219166666666663,Americas,0.3555833333333318,1.4099725737699442
42459,1990,Comoros,26.15325,Africa,0.37549999999999883,1.4357680211828312
42460,1990,Congo,24.7665,Africa,0.1609999999999978,0.6500716693921136
42462,1990,Costa Rica,26.29025,Americas,0.5124999999999993,1.949391884824219
42463,1990,Croatia,12.434416666666666,Europe,0.33833333333333293,2.7209425452205878
42464,1990,Cuba,26.133416666666665,Americas,0.22999999999999687,0.8800992343774294
42465,1990,Curaçao,27.691916666666668,Americas,0.13625000000000043,0.49202083640533034
42466,1990,Cyprus,19.194416666666665,Asia,0.11441666666666706,0.5960934820455622
42467,1990,Czech Republic,8.962666666666667,Europe,-0.02133333333333276,-0.2380243975007374
42469,1990,Denmark,-17.870333333333335,Europe,0.9142499999999956,-5.116020965846537
42471,1990,Djibouti,29.303,Africa,0.5060000000000002,1.7267856533460746
42472,1990,Dominica,26.62983333333333,Americas,0.2511666666666663,0.9431777642869201
42473,1990,Dominican Republic,26.171166666666668,Americas,0.2705833333333345,1.0338986288982195
42474,1990,Ecuador,22.43475,Americas,0.5583333333333336,2.488698707733911
42475,1990,Egypt,23.09141666666667,Africa,0.3014166666666682,1.3053190759914464
42476,1990,El Salvador,25.5665,Americas,0.3621666666666705,1.4165672527200457
42477,1990,Equatorial Guinea,25.285,Africa,0.15500000000000114,0.6130116669962473
42478,1990,Eritrea,27.448083333333333,Africa,0.7935833333333342,2.891215840814632
42479,1990,Estonia,6.698583333333333,Europe,-0.4820000000000011,-7.195551298160076
42480,1990,Ethiopia,23.379583333333333,Africa,0.5235833333333311,2.2394895831476798
42483,1990,Faroe Islands,7.401833333333333,Europe,0.27608333333333324,3.7299317736596773
42485,1990,Fiji,25.4005,Oceania,-0.044833333333329506,-0.17650571182980454
42486,1990,Finland,2.9432500000000004,Europe,-0.7270833333333324,-24.703417424049345
42487,1990,France,14.038833333333336,Europe,0.10875000000000234,0.7746370187456388
42489,1990,French Guiana,26.229666666666663,Americas,0.3356666666666648,1.279721435016323
42490,1990,French Polynesia,26.849166666666665,Oceania,0.4189166666666644,1.560259474223276
42492,1990,Gabon,24.570833333333336,Africa,0.06275000000000475,0.2553840936069381
42493,1990,Gambia,28.135666666666665,Africa,0.30824999999999747,1.0955844894380709
42495,1990,Georgia,8.84425,Asia,-0.09233333333333249,-1.0439928013492663
42496,1990,Germany,9.6895,Europe,0.009666666666667822,0.09976434972565995
42497,1990,Ghana,27.24475,Africa,0.24374999999999858,0.89466778003101
42498,1990,Greece,15.499333333333334,Europe,0.6204166666666655,4.002860338079049
42499,1990,Greenland,-18.437916666666663,Americas,0.9300833333333358,-5.044405776140667
42500,1990,Grenada,27.20566666666667,Americas,0.2049999999999983,0.7535194873616953
42501,1990,Guadeloupe,26.832916666666662,Americas,0.24774999999999991,0.9233062625196041
42502,1990,Guam,27.27383333333333,Oceania,-0.1532499999999999,-0.5618938787482504
42503,1990,Guatemala,23.599500000000003,Americas,0.2894166666666713,1.226367790278062
42504,1990,Guernsey,12.3365,Europe,-0.02291666666666714,-0.1857631148759141
42505,1990,Guinea,26.011166666666668,Africa,0.27616666666666845,1.0617234905521415
42507,1990,Guyana,26.565750000000005,Americas,0.4520833333333343,1.701752569881649
42508,1990,Haiti,26.942916666666665,Americas,0.28625000000000256,1.0624313749748793
42510,1990,Honduras,25.2095,Americas,0.2931666666666679,1.1629213854565457
42511,1990,Hong Kong,23.260583333333333,Asia,0.18433333333333124,0.7924708107778806
42512,1990,Hungary,10.920333333333334,Europe,0.2865833333333345,2.624309392265204
42513,1990,Iceland,1.7747500000000005,Europe,0.39391666666666714,22.195614405784873
42514,1990,India,24.17816666666667,Asia,0.015833333333336697,0.06548607903826467
42515,1990,Indonesia,26.23783333333333,Asia,0.1838333333333324,0.7006422024176251
42516,1990,Iran,18.426416666666665,Asia,0.43333333333333,2.3516961608559996
42517,1990,Iraq,22.5415,Asia,0.2030833333333355,0.9009308756441918
42518,1990,Ireland,10.312666666666669,Europe,0.01691666666666869,0.16403775292522482
42520,1990,Israel,20.12983333333333,Asia,0.22783333333332934,1.1318192732180066
42521,1990,Italy,13.716916666666668,Europe,0.3877500000000005,2.8268014556235337
42522,1990,Jamaica,26.740250000000003,Americas,0.3018333333333345,1.1287603269727637
42523,1990,Japan,13.590583333333331,Asia,0.6788333333333316,4.994880033356417
42524,1990,Jersey,12.3365,Europe,-0.02291666666666714,-0.1857631148759141
42525,1990,Jordan,19.92158333333333,Asia,0.16791666666666316,0.8428881573167954
42526,1990,Kazakhstan,6.55575,Asia,0.038749999999999396,0.5910841627578751
42527,1990,Kenya,24.132416666666668,Africa,0.11075000000000301,0.45892627137081726
42529,1990,Kiribati,27.075666666666667,Oceania,0.39124999999999943,1.4450244376869739
42530,1990,Kuwait,25.75858333333333,Asia,0.45841666666666825,1.7796656777837871
42531,1990,Kyrgyzstan,4.492416666666666,Asia,1.1448333333333336,25.483685469958644
42532,1990,Laos,24.05733333333333,Asia,0.23858333333332737,0.9917280939976476
42533,1990,Latvia,7.325666666666668,Europe,-0.2739166666666639,-3.7391363698411597
42534,1990,Lebanon,18.18458333333333,Asia,0.07799999999999585,0.4289347661709554
42535,1990,Lesotho,14.14725,Africa,0.3144166666666681,2.2224578392738383
42536,1990,Liberia,25.88158333333333,Africa,0.042500000000000426,0.16420942819701434
42537,1990,Libya,23.101,Africa,0.445416666666663,1.9281272095002946
42538,1990,Liechtenstein,5.91725,Europe,0.0346666666666664,0.585857732336244
42539,1990,Lithuania,7.978416666666665,Europe,-0.13908333333333456,-1.7432447958555006
42540,1990,Luxembourg,10.590916666666669,Europe,-0.0034166666666628487,-0.03226034888383456
42541,1990,Macau,23.046666666666667,Asia,0.21791666666666742,0.945545270465725
42542,1990,Macedonia,11.29775,Europe,0.7075000000000014,6.262308866809775
42543,1990,Madagascar,23.124166666666667,Africa,0.1910833333333386,0.8263360841832366
42544,1990,Malawi,22.28025,Africa,0.7434166666666684,3.3366621409843624
42545,1990,Malaysia,26.418916666666664,Asia,0.31283333333333374,1.1841262731565467
42546,1990,Mali,29.32108333333333,Africa,0.5479166666666622,1.8686781127345644
42547,1990,Malta,19.56175,Europe,0.5923333333333325,3.028018113580495
42548,1990,Martinique,26.62983333333333,Americas,0.2511666666666663,0.9431777642869201
42549,1990,Mauritania,28.536416666666668,Africa,0.32041666666666657,1.1228342731655747
42550,1990,Mauritius,23.840666666666667,Africa,0.08058333333333678,0.3380078856855378
42551,1990,Mayotte,26.775333333333336,Africa,0.3842500000000051,1.4350895102457675
42552,1990,Mexico,20.960833333333333,Americas,-0.0043333333333350765,-0.020673478312734434
42553,1990,Moldova,10.875583333333331,Europe,0.3644166666666653,3.350778119181334
42554,1990,Monaco,10.135333333333334,Europe,0.03983333333333405,0.3930145366046246
42555,1990,Mongolia,0.6622500000000002,Asia,-0.011666666666665937,-1.761671070844233
42556,1990,Montenegro,11.242583333333334,Europe,0.68825,6.1218136401034755
42557,1990,Montserrat,26.88233333333333,Americas,0.24666666666666615,0.9175790791969926
42558,1990,Morocco,18.697666666666667,Africa,0.16733333333333533,0.8949423279197155
42559,1990,Mozambique,24.200666666666667,Africa,0.4044166666666662,1.671097214952754
42560,1990,Namibia,21.33683333333333,Africa,0.6157499999999949,2.885854664469087
42561,1990,Nepal,15.272333333333334,Asia,0.2365833333333338,1.5490974965624145
42562,1990,Netherlands,11.000333333333332,Europe,0.06833333333333158,0.621193297172797
42564,1990,New Caledonia,23.41291666666667,Oceania,0.24500000000000455,1.0464309231015834
42565,1990,New Zealand,11.269333333333334,Oceania,-0.010500000000000398,-0.0931732134406093
42566,1990,Nicaragua,26.55475,Americas,0.39949999999999974,1.5044389421854838
